# it, buckling[l1, l2, l3, l4, l5], volume, compliance
71.0000 -5.0834 -4.0822 -3.7953 -3.0865 -2.8385 0.3000 0.5679
72.0000 -5.0776 -4.0779 -3.7939 -3.0838 -2.8367 0.3000 0.5675
73.0000 -5.0707 -4.0727 -3.7922 -3.0806 -2.8344 0.3000 0.5670
74.0000 -5.0626 -4.0667 -3.7902 -3.0769 -2.8318 0.3000 0.5665
75.0000 -5.0593 -4.0642 -3.7892 -3.0752 -2.8306 0.3000 0.5662
76.0000 -5.0574 -4.0628 -3.7886 -3.0743 -2.8298 0.3000 0.5660
77.0000 -5.0532 -4.0595 -3.7870 -3.0721 -2.8281 0.3000 0.5656
78.0000 -5.0502 -4.0574 -3.7858 -3.0707 -2.8269 0.3000 0.5653
79.0000 -5.0422 -4.0516 -3.7825 -3.0669 -2.8237 0.3000 0.5647
80.0000 -5.0408 -4.0508 -3.7819 -3.0663 -2.8232 0.3000 0.5646
81.0000 -5.0382 -4.0494 -3.7810 -3.0654 -2.8224 0.3000 0.5644
82.0000 -5.0286 -4.0444 -3.7774 -3.0619 -2.8194 0.3000 0.5637
83.0000 -5.0248 -4.0424 -3.7760 -3.0605 -2.8182 0.3000 0.5635
84.0000 -5.0223 -4.0411 -3.7752 -3.0596 -2.8174 0.3000 0.5633
85.0000 -5.0203 -4.0401 -3.7745 -3.0588 -2.8168 0.3000 0.5632
# OPTIMIZATION PARAMETERS 
# nelx: 30
# nely: 60
# max buckling: 0.0
# penalization: 3.0
# initial densities: [0.6382 0.5163 0.4267 ... 0.     0.     0.    ]
# FEA MODEL DATA 
# material: {'Ex': 1, 'Ey': 0.2, 'NUxy': 0.3}
# loads: {'Val': 0.005, 'direction': 'x', 'dof': array([1859, 1921, 1983], dtype=int64)}
# bc: Left Clamped
# 
