# it, buckling[l1, l2, l3, l4, l5], volume, compliance
1.0000 -18.8498 -3.0539 -1.2172 -0.7739 -0.5996 0.3000 152.2513
2.0000 -12665.2163 -11662.7604 -7871.8177 -7703.0854 -185.3598 0.3000 23261928.3360
3.0000 -18.0190 -3.0493 -1.3116 -0.8500 -0.6951 0.3000 168.8350
4.0000 -5103.5398 -4964.7133 -2190.1855 -2176.8143 -903.5095 0.3000 21826072.4663
5.0000 -17.2182 -3.1047 -1.4626 -0.9962 -0.8303 0.3000 189.1551
6.0000 -121610.4094 -89781.3601 -80930.3786 -62774.5837 -61200.6581 0.3000 14301862.4420
7.0000 -16.5067 -3.2788 -1.6811 -1.2430 -1.0437 0.3000 213.9643
8.0000 -115.0610 -103.3287 -24.3655 -23.9841 -11.8841 0.3000 16786494.6947
9.0000 -15.9344 -3.4636 -1.9632 -1.5466 -1.4313 0.3000 238.0691
10.0000 -42674.0486 -6673.3662 -6414.8756 -3654.3955 -3601.8487 0.3000 3257311.2412
11.0000 -15.4631 -3.7003 -1.9783 -1.5360 -1.3113 0.3000 251.3257
12.0000 -12521.6220 -5808.3590 -4073.6336 -3769.1993 -1568.2724 0.3000 138213.8072
13.0000 -14.9932 -3.8367 -2.2696 -1.7594 -1.6955 0.3000 270.7228
14.0000 -35449.1438 -581.9245 -563.5892 -279.2417 -279.1221 0.3000 2107496.1935
15.0000 -14.5230 -4.0316 -2.4024 -1.9306 -1.7912 0.3000 286.1115
16.0000 -8.8584 -7.1627 -2.4813 -2.3383 -1.7450 0.3000 199.4684
17.0000 -9.1996 -6.2650 -3.0860 -1.8797 -1.7826 0.3000 205.0170
18.0000 -8.6742 -6.7085 -2.2253 -2.0112 -1.9380 0.3000 199.5316
19.0000 -8.5299 -7.2322 -2.4912 -2.0103 -1.9982 0.3000 196.4605
20.0000 -7.9755 -6.6630 -2.4538 -2.1476 -2.1086 0.3000 196.2700
21.0000 -7.6155 -6.2401 -2.2641 -2.2189 -2.0095 0.3000 193.2128
22.0000 -7.5224 -6.1296 -2.2894 -2.2761 -1.9769 0.3000 192.1247
23.0000 -7.5153 -6.1219 -2.3067 -2.2999 -1.9090 0.3000 191.0855
24.0000 -7.5206 -6.1620 -2.3364 -2.3198 -1.7622 0.3000 189.9271
25.0000 -7.5244 -6.1695 -2.3550 -2.3479 -1.6938 0.3000 188.9683
26.0000 -7.5268 -6.2236 -2.3906 -2.3854 -1.6409 0.3000 187.9260
27.0000 -7.5342 -6.2486 -2.4485 -2.4228 -1.6163 0.3000 186.8991
28.0000 -7.5419 -6.2730 -2.5244 -2.4784 -1.6053 0.3000 186.1714
29.0000 -7.5204 -6.2453 -2.5507 -2.5047 -1.6049 0.3000 186.0508
30.0000 -7.5216 -6.2207 -2.5732 -2.5322 -1.6060 0.3000 185.8312
31.0000 -7.5263 -6.1733 -2.6008 -2.5680 -1.6117 0.3000 185.5361
32.0000 -7.5328 -6.1125 -2.6232 -2.5939 -1.6281 0.3000 185.2141
33.0000 -7.5195 -6.0877 -2.6139 -2.5845 -1.6328 0.3000 185.1450
34.0000 -7.5224 -6.0107 -2.5893 -2.5539 -1.6431 0.3000 184.8154
35.0000 -7.5292 -5.9046 -2.5435 -2.4986 -1.6607 0.3000 184.4205
36.0000 -7.5200 -5.8836 -2.5315 -2.4845 -1.6661 0.3000 184.3735
37.0000 -7.5203 -5.8645 -2.5196 -2.4705 -1.6692 0.3000 184.2535
38.0000 -7.5218 -5.8590 -2.4990 -2.4510 -1.6694 0.3000 184.1365
39.0000 -7.5221 -5.8663 -2.4815 -2.4325 -1.6689 0.3000 184.0515
40.0000 -7.5196 -5.8795 -2.4771 -2.4269 -1.6652 0.3000 184.0175
41.0000 -7.5205 -5.8908 -2.4707 -2.4145 -1.6606 0.3000 183.9541
42.0000 -7.5206 -5.9163 -2.4634 -2.4010 -1.6562 0.3000 183.9090
43.0000 -7.5194 -5.9449 -2.4593 -2.3939 -1.6536 0.3000 183.8890
44.0000 -7.5192 -5.9754 -2.4586 -2.3905 -1.6508 0.3000 183.8522
45.0000 -7.5201 -6.0347 -2.4600 -2.3891 -1.6462 0.3000 183.8003
46.0000 -7.5191 -6.0619 -2.4608 -2.3896 -1.6437 0.3000 183.7838
47.0000 -7.5202 -6.1227 -2.4622 -2.3896 -1.6376 0.3000 183.7234
48.0000 -7.5193 -6.1557 -2.4599 -2.3858 -1.6341 0.3000 183.6840
49.0000 -7.5198 -6.1834 -2.4512 -2.3737 -1.6314 0.3000 183.6088
50.0000 -7.5192 -6.2086 -2.4473 -2.3677 -1.6285 0.3000 183.5496
51.0000 -7.5195 -6.2200 -2.4473 -2.3646 -1.6253 0.3000 183.4613
52.0000 -7.5196 -6.2355 -2.4474 -2.3621 -1.6215 0.3000 183.3633
53.0000 -7.5205 -6.2703 -2.4599 -2.3653 -1.6159 0.3000 183.1766
54.0000 -7.5194 -6.2882 -2.4762 -2.3735 -1.6115 0.3000 182.9956
55.0000 -7.5251 -6.3691 -2.5575 -2.4155 -1.5998 0.3000 182.3045
56.0000 -7.5240 -6.5479 -2.6639 -2.4660 -1.5954 0.3000 181.7404
57.0000 -7.5224 -6.6925 -2.7746 -2.5178 -1.5995 0.3000 181.2725
58.0000 -7.5210 -6.7502 -2.8203 -2.5462 -1.6037 0.3000 180.9574
59.0000 -7.5198 -6.8284 -2.8761 -2.5775 -1.6078 0.3000 180.7410
60.0000 -7.5198 -6.9147 -2.9279 -2.6045 -1.6138 0.3000 180.5952
61.0000 -7.5190 -7.0559 -2.9655 -2.6238 -1.6166 0.3000 180.5145
62.0000 -7.5194 -7.1976 -2.9858 -2.6338 -1.6181 0.3000 180.4437
63.0000 -7.5196 -7.3055 -2.9870 -2.6324 -1.6194 0.3000 180.3902
64.0000 -7.5191 -7.3265 -2.9844 -2.6317 -1.6205 0.3000 180.3659
65.0000 -7.5198 -7.3204 -2.9689 -2.6213 -1.6228 0.3000 180.3408
66.0000 -7.5195 -7.3589 -2.9705 -2.6250 -1.6258 0.3000 180.3292
67.0000 -7.5190 -7.4182 -2.9672 -2.6246 -1.6302 0.3000 180.3140
