# it, buckling[l1, l2, l3, l4, l5], volume, compliance
1.0000 -1.3440 -1.3265 1.2296 1.3265 1.3440 0.3826 93.7218
2.0000 -0.4881 -0.4824 0.4056 0.4824 0.4881 0.4470 45.9982
3.0000 -0.3159 -0.2945 0.2397 0.2945 0.3159 0.5000 28.4086
4.0000 -0.3321 -0.2961 0.2313 0.2961 0.3321 0.5000 25.5276
5.0000 -0.3688 -0.3006 0.2246 0.3006 0.3688 0.5000 23.5498
6.0000 -0.3633 -0.2800 0.2055 0.2800 0.3633 0.5000 21.6601
7.0000 -0.3395 -0.2591 -0.1954 0.2591 0.3395 0.5000 20.7452
8.0000 -0.3058 -0.2344 -0.1926 0.2344 0.3058 0.5000 19.7586
9.0000 -0.2943 -0.2270 -0.1908 0.2270 0.2943 0.5000 19.1286
10.0000 -0.2839 -0.2225 -0.1898 0.2225 0.2839 0.5000 18.4060
11.0000 -0.2766 -0.2224 -0.1920 0.2224 0.2766 0.5000 17.8544
12.0000 -0.2706 -0.2249 -0.1980 0.2249 0.2706 0.5000 17.3297
13.0000 -0.2690 -0.2288 -0.2057 0.2288 0.2690 0.5000 16.8515
14.0000 -0.2735 -0.2327 -0.2125 0.2327 0.2735 0.5000 16.5000
15.0000 -0.2828 -0.2373 -0.2157 0.2373 0.2828 0.5000 16.0795
16.0000 -0.2912 -0.2422 -0.2155 0.2422 0.2912 0.5000 15.7671
17.0000 -0.2991 -0.2461 -0.2171 0.2461 0.2991 0.5000 15.4969
18.0000 -0.3086 -0.2510 -0.2204 0.2510 0.3086 0.5000 15.2286
19.0000 -0.3176 -0.2562 -0.2243 0.2562 0.3176 0.5000 15.0140
20.0000 -0.3244 -0.2601 -0.2283 0.2601 0.3244 0.5000 14.8021
21.0000 -0.3295 -0.2619 -0.2309 0.2619 0.3295 0.5000 14.6018
22.0000 -0.3325 -0.2627 -0.2326 0.2627 0.3325 0.5000 14.4115
23.0000 -0.3342 -0.2625 -0.2324 0.2625 0.3342 0.5000 14.2204
24.0000 -0.3355 -0.2624 -0.2315 0.2624 0.3355 0.5000 14.0502
25.0000 -0.3358 -0.2622 0.2302 0.2622 0.3358 0.5000 13.9098
26.0000 -0.3348 -0.2626 -0.2286 0.2626 0.3348 0.5000 13.7999
27.0000 -0.3337 -0.2631 -0.2273 0.2631 0.3337 0.5000 13.7216
28.0000 -0.3337 -0.2636 -0.2265 0.2636 0.3337 0.5000 13.6674
29.0000 -0.3338 -0.2647 -0.2260 0.2647 0.3338 0.5000 13.6240
30.0000 -0.3333 -0.2660 -0.2252 0.2660 0.3333 0.5000 13.5666
31.0000 -0.3326 -0.2670 -0.2246 0.2670 0.3326 0.5000 13.5280
32.0000 -0.3320 -0.2682 0.2238 0.2682 0.3320 0.5000 13.4845
33.0000 -0.3313 -0.2691 -0.2231 0.2691 0.3313 0.5000 13.4553
34.0000 -0.3307 -0.2701 -0.2226 0.2701 0.3307 0.5000 13.4290
35.0000 -0.3299 -0.2710 0.2221 0.2710 0.3299 0.5000 13.4050
36.0000 -0.3291 -0.2720 0.2216 0.2720 0.3291 0.5000 13.3817
37.0000 -0.3277 -0.2733 0.2210 0.2733 0.3277 0.5000 13.3577
38.0000 -0.3265 -0.2745 0.2207 0.2745 0.3265 0.5000 13.3406
39.0000 -0.3250 -0.2760 -0.2205 0.2760 0.3250 0.5000 13.3205
40.0000 -0.3241 -0.2767 -0.2204 0.2767 0.3241 0.5000 13.3084
41.0000 -0.3231 -0.2777 -0.2203 0.2777 0.3231 0.5000 13.2957
# OPTIMIZATION PARAMETERS 
# nelx: 60
# nely: 30
# max buckling: 0.0
# penalization: 3.0
# initial densities: 0.3
# FEA MODEL DATA 
# material: {'Ex': 10000.0, 'Ey': 10000.0, 'NUxy': 0.3}
# loads: {'Val': -10, 'direction': 'x', 'dof': array([1829, 1951, 2073], dtype=int64)}
# bc: Left Clamped
# 
