# it, buckling[l1, l2, l3, l4, l5], volume, compliance
70.0000 -19.1506 -19.0967 -18.9833 -18.5180 -17.7380 0.3000 1531.1781
71.0000 -19.1191 -19.0937 -18.9509 -18.5724 -17.6563 0.3000 1530.3243
72.0000 -19.0962 -19.0787 -19.0137 -18.5885 -17.7021 0.3000 1530.2187
73.0000 -19.1027 -19.0543 -19.0388 -18.5661 -17.7296 0.3000 1529.6173
74.0000 -19.0888 -19.0572 -18.9871 -18.6255 -17.6959 0.3000 1528.8758
75.0000 -19.0764 -19.0591 -18.9859 -18.6212 -17.6705 0.3000 1528.6157
76.0000 -19.0727 -19.0487 -19.0213 -18.5987 -17.7087 0.3000 1527.8471
77.0000 -19.0613 -19.0556 -19.0296 -18.5963 -17.7179 0.3000 1527.5876
78.0000 -19.0656 -19.0448 -19.0096 -18.5792 -17.6934 0.3000 1526.9633
79.0000 -19.0702 -19.0542 -18.9327 -18.5659 -17.6425 0.3000 1525.9531
80.0000 -19.0363 -19.0225 -18.9435 -18.5709 -17.6014 0.3000 1526.6214
81.0000 -19.0149 -19.0009 -18.9543 -18.6387 -17.5658 0.3000 1526.5644
82.0000 -18.9997 -18.9942 -18.9540 -18.6852 -17.5355 0.3000 1526.3985
83.0000 -18.9914 -18.9817 -18.9336 -18.6694 -17.5412 0.3000 1526.2073
84.0000 -18.9768 -18.9737 -18.9217 -18.6312 -17.5323 0.3000 1525.9096
85.0000 -18.9748 -18.9691 -18.9258 -18.6187 -17.5195 0.3000 1525.7859
86.0000 -18.9762 -18.9568 -18.9397 -18.5895 -17.5193 0.3000 1525.2043
87.0000 -18.9624 -18.9506 -18.9244 -18.5529 -17.4863 0.3000 1524.9964
88.0000 -18.9649 -18.9538 -18.9206 -18.5415 -17.4707 0.3000 1524.5531
89.0000 -18.9541 -18.9490 -18.8961 -18.4999 -17.4231 0.3000 1523.4517
90.0000 -18.9595 -18.9482 -18.9069 -18.4829 -17.3989 0.3000 1523.0347
91.0000 -18.9551 -18.9473 -18.9174 -18.4951 -17.2914 0.3000 1521.5767
92.0000 -18.9644 -18.9480 -18.9315 -18.5148 -17.2952 0.3000 1520.7412
93.0000 -18.9560 -18.9345 -18.9231 -18.5254 -17.2986 0.3000 1519.4373
94.0000 -18.9536 -18.9394 -18.9085 -18.5013 -17.2221 0.3000 1517.9459
95.0000 -18.9654 -18.9402 -18.8943 -18.5288 -17.1933 0.3000 1516.2489
96.0000 -18.9926 -18.9607 -18.9134 -18.6501 -17.2159 0.3000 1513.6843
97.0000 -18.9997 -18.9757 -18.9324 -18.6935 -17.2254 0.3000 1512.1313
98.0000 -18.9906 -18.9867 -18.9655 -18.7128 -17.1751 0.3000 1510.3842
99.0000 -18.9914 -18.9735 -18.9561 -18.6825 -17.0838 0.3000 1508.8132
100.0000 -19.0027 -18.9707 -18.9561 -18.6578 -17.0727 0.3000 1507.8572
101.0000 -18.9974 -18.9555 -18.9083 -18.6276 -17.0434 0.3001 1505.5504
102.0000 -18.9854 -18.9588 -18.9019 -18.5915 -17.0362 0.3001 1505.8670
103.0000 -19.0432 -18.9623 -18.8194 -18.6702 -17.0500 0.3000 1502.7927
104.0000 -19.0282 -19.0025 -18.8159 -18.5513 -17.0680 0.3000 1501.6986
105.0000 -19.0611 -19.0361 -18.8862 -18.4745 -17.0562 0.3000 1497.3535
106.0000 -19.0572 -19.0397 -18.9359 -18.4457 -17.0304 0.3000 1496.0009
107.0000 -19.0416 -18.9946 -18.8861 -18.3708 -17.0422 0.3000 1495.0079
108.0000 -19.0361 -18.9546 -18.8402 -18.3266 -16.8615 0.3000 1494.2496
109.0000 -19.0304 -19.0208 -18.8869 -18.3447 -16.8767 0.3001 1490.3861
110.0000 -19.0297 -19.0223 -18.8875 -18.3455 -16.8765 0.3000 1490.4176
111.0000 -19.0576 -18.9950 -18.8984 -18.3270 -16.8725 0.3000 1488.9071
112.0000 -19.0451 -19.0188 -18.9051 -18.2990 -16.9193 0.3000 1488.6214
113.0000 -19.0401 -18.9974 -18.8937 -18.2764 -16.8736 0.3000 1486.6168
114.0000 -19.0336 -18.9935 -18.8917 -18.2850 -16.8714 0.3000 1486.8660
115.0000 -19.0105 -18.9860 -18.8761 -18.2880 -16.8531 0.3000 1487.5350
116.0000 -19.0088 -18.9930 -18.8704 -18.2846 -16.8365 0.3000 1486.8754
117.0000 -19.0015 -18.9895 -18.8646 -18.2867 -16.8217 0.3000 1487.0776
118.0000 -18.9725 -18.9611 -18.8456 -18.3036 -16.7518 0.3001 1484.6643
119.0000 -18.9526 -18.9101 -18.7721 -18.2714 -16.6328 0.3002 1481.2255
120.0000 -18.9277 -18.9178 -18.7666 -18.1794 -16.6327 0.3001 1480.8820
121.0000 -18.9344 -18.9159 -18.7756 -18.2168 -16.6490 0.3001 1480.2236
122.0000 -18.9337 -18.9271 -18.7774 -18.2173 -16.6601 0.3001 1480.5822
123.0000 -18.9315 -18.9301 -18.7745 -18.2305 -16.6632 0.3001 1480.6658
124.0000 -18.9782 -18.9297 -18.6677 -18.1998 -16.6425 0.3001 1478.6267
125.0000 -18.9982 -18.9149 -18.6612 -18.1654 -16.6507 0.3001 1477.8978
126.0000 -19.0642 -18.9319 -18.7472 -18.0074 -16.6112 0.3001 1475.3364
127.0000 -19.0586 -18.9703 -18.7693 -18.0981 -16.6153 0.3001 1473.8117
128.0000 -19.0630 -19.0045 -18.7340 -18.1621 -16.6425 0.3001 1472.4128
129.0000 -19.0592 -19.0297 -18.8083 -18.2040 -16.7117 0.3000 1470.8840
130.0000 -19.0611 -19.0315 -18.7668 -18.1859 -16.7314 0.3000 1470.2597
131.0000 -19.0642 -19.0273 -18.7432 -18.1676 -16.7346 0.3000 1469.9555
132.0000 -19.0531 -19.0349 -18.7920 -18.1435 -16.7279 0.3000 1469.3561
133.0000 -19.0551 -19.0360 -18.8066 -18.1528 -16.7480 0.3000 1468.3964
134.0000 -19.0534 -19.0302 -18.7977 -18.1438 -16.7221 0.3000 1467.8741
135.0000 -19.0402 -19.0356 -18.8082 -18.1467 -16.6842 0.3000 1467.4036
136.0000 -19.0601 -19.0144 -18.8635 -18.0368 -16.6494 0.3000 1466.1582
137.0000 -19.0415 -19.0118 -18.8366 -18.0147 -16.6523 0.3000 1465.1228
138.0000 -19.0311 -19.0248 -18.8196 -18.0560 -16.6748 0.3000 1464.2732
139.0000 -19.0319 -19.0228 -18.8002 -18.0976 -16.7064 0.3000 1463.6575
140.0000 -19.0241 -19.0181 -18.7938 -18.1132 -16.7424 0.3000 1463.1365
141.0000 -19.0197 -19.0106 -18.8047 -18.1423 -16.7246 0.3000 1462.6662
142.0000 -19.0052 -18.9923 -18.8082 -18.2088 -16.6987 0.3000 1461.8375
143.0000 -19.0129 -18.9987 -18.8191 -18.2199 -16.7343 0.3000 1460.7802
144.0000 -19.0006 -18.9847 -18.8372 -18.2357 -16.7606 0.3000 1459.9142
145.0000 -18.9951 -18.9885 -18.8396 -18.1718 -16.8162 0.3000 1458.5577
146.0000 -19.0079 -18.9826 -18.8504 -18.1738 -16.8145 0.3000 1457.4572
147.0000 -19.0104 -18.9887 -18.8776 -18.1581 -16.7735 0.3000 1456.6553
148.0000 -19.0137 -19.0005 -18.8468 -18.1364 -16.7256 0.3000 1455.5937
149.0000 -19.0061 -19.0004 -18.8155 -18.1031 -16.6681 0.3000 1454.5293
# OPTIMIZATION PARAMETERS 
# nelx: 60
# nely: 30
# max buckling: 0.053
# penalization: 3.0
# initial densities: 0.8
# FEA MODEL DATA 
# material: {'Ex': 2000.0, 'Ey': 10000.0, 'NUxy': 0.3}
# loads: {'Val': -10, 'direction': 'x', 'dof': array([1828, 1950, 2072], dtype=int64)}
# bc: Left Clamped
# 
