# it, buckling[l1, l2, l3, l4, l5], volume, compliance
79.0000 0.1827 0.2167 0.2492 0.3173 0.3561 0.5000 13.6721
80.0000 -0.2356 -0.2254 0.2084 0.2745 0.3155 0.5000 13.3303
81.0000 0.1902 0.2359 0.2670 0.3288 0.3774 0.5000 13.7031
82.0000 -0.1947 0.2011 0.2321 0.2973 0.3370 0.5000 13.4881
83.0000 0.2213 0.2718 0.3082 0.3791 0.4307 0.5000 14.0891
84.0000 0.1864 0.2215 0.2546 0.3236 0.3627 0.5000 13.7158
85.0000 0.1802 0.2132 0.2459 0.3148 0.3528 0.5000 13.6484
86.0000 -0.2355 -0.2254 0.2083 0.2743 0.3155 0.5000 13.3288
87.0000 0.1897 0.2349 0.2662 0.3282 0.3766 0.5000 13.6902
88.0000 -0.1946 0.2009 0.2320 0.2973 0.3370 0.5000 13.4834
89.0000 0.2216 0.2714 0.3086 0.3811 0.4325 0.5000 14.0776
90.0000 0.1873 0.2227 0.2562 0.3259 0.3650 0.5000 13.7223
91.0000 0.1810 0.2141 0.2472 0.3167 0.3546 0.5000 13.6543
92.0000 -0.2359 -0.2257 0.2080 0.2740 0.3153 0.5000 13.3273
93.0000 0.1890 0.2337 0.2652 0.3274 0.3756 0.5000 13.6767
94.0000 -0.1956 0.1997 0.2308 0.2962 0.3359 0.5000 13.4729
95.0000 0.2201 0.2694 0.3070 0.3801 0.4313 0.5000 14.0436
96.0000 0.1836 0.2178 0.2512 0.3210 0.3596 0.5000 13.6740
97.0000 0.1826 0.2164 0.2498 0.3195 0.3579 0.5000 13.6633
98.0000 -0.2365 -0.2262 0.2077 0.2736 0.3149 0.5000 13.3252
99.0000 0.1884 0.2328 0.2643 0.3267 0.3749 0.5000 13.6650
100.0000 -0.1972 0.1980 0.2292 0.2947 0.3343 0.5000 13.4600
101.0000 0.2179 0.2666 0.3042 0.3774 0.4284 0.5000 14.0056
102.0000 0.1805 0.2138 0.2471 0.3167 0.3551 0.5000 13.6325
# OPTIMIZATION PARAMETERS 
# nelx: 60
# nely: 30
# max buckling: 7.714
# penalization: 3.0
# initial densities: [1. 1. 1. ... 0. 0. 0.]
# FEA MODEL DATA 
# material: {'Ex': 10000.0, 'Ey': 10000.0, 'NUxy': 0.3}
# loads: {'Val': -10, 'direction': 'x', 'dof': array([1829, 1951, 2073], dtype=int64)}
# bc: Left Clamped
# 
