# it, buckling[l1, l2, l3, l4, l5], volume, compliance
71.0000 -13.0538 -13.0244 -12.9651 -12.7938 -11.0013 0.3000 1878.2662
72.0000 -13.0306 -13.0019 -12.9429 -12.8096 11.7944 0.3000 1870.9162
73.0000 -13.0059 -12.9477 -12.9247 -12.8086 11.1481 0.3000 1877.4659
74.0000 -12.9581 -12.9358 -12.9056 -12.7706 -10.8191 0.3000 1874.5975
75.0000 -12.9308 -12.9102 -12.8995 -12.7650 -10.8253 0.3000 1871.8594
76.0000 -12.9136 -12.9100 -12.8651 -12.7762 -10.8457 0.3000 1870.3799
77.0000 -12.8961 -12.8681 -12.8602 -12.7498 -10.7956 0.3000 1864.9650
78.0000 -12.8826 -12.8659 -12.8303 -12.7392 -10.6842 0.3000 1858.2553
# OPTIMIZATION PARAMETERS 
# nelx: 60
# nely: 30
# max buckling: 0.08
# penalization: 3.0
# initial densities: 0.5
# FEA MODEL DATA 
# material: {'Ex': 2000.0, 'Ey': 10000.0, 'NUxy': 0.3}
# loads: {'Val': -10, 'direction': 'x', 'dof': array([1828, 1950, 2072], dtype=int64)}
# bc: Left Clamped
# 
