# it, buckling[l1, l2, l3, l4, l5], volume, compliance
71.0000 -2.7027 -2.7024 -2.4903 -2.4576 -2.4265 0.3000 0.8762
72.0000 -2.7027 -2.7024 -2.4897 -2.4576 -2.4267 0.3000 0.8755
73.0000 -2.7027 -2.7025 -2.4891 -2.4575 -2.4272 0.3000 0.8745
74.0000 -2.7028 -2.7027 -2.4892 -2.4573 -2.4286 0.3000 0.8735
75.0000 -2.7027 -2.7026 -2.4882 -2.4569 -2.4289 0.3000 0.8725
76.0000 -2.7027 -2.7026 -2.4873 -2.4562 -2.4290 0.3000 0.8717
77.0000 -2.7027 -2.7026 -2.4866 -2.4558 -2.4294 0.3000 0.8709
78.0000 -2.7027 -2.7027 -2.4861 -2.4555 -2.4310 0.3000 0.8698
79.0000 -2.7027 -2.7027 -2.4855 -2.4552 -2.4323 0.3000 0.8689
80.0000 -2.7027 -2.7027 -2.4846 -2.4549 -2.4347 0.3000 0.8675
81.0000 -2.7027 -2.7027 -2.4842 -2.4548 -2.4353 0.3000 0.8672
82.0000 -2.7030 -2.7027 -2.4817 -2.4557 -2.4420 0.3000 0.8641
83.0000 -2.7027 -2.7025 -2.4808 -2.4561 -2.4424 0.3000 0.8638
84.0000 -2.7027 -2.7025 -2.4806 -2.4578 -2.4435 0.3000 0.8630
85.0000 -2.7027 -2.7027 -2.4802 -2.4615 -2.4443 0.3000 0.8619
86.0000 -2.7028 -2.7027 -2.4803 -2.4640 -2.4447 0.3000 0.8612
87.0000 -2.7027 -2.7026 -2.4796 -2.4665 -2.4442 0.3000 0.8606
88.0000 -2.7028 -2.7025 -2.4783 -2.4729 -2.4427 0.3000 0.8589
89.0000 -2.7028 -2.7025 -2.4816 -2.4772 -2.4411 0.3000 0.8570
90.0000 -2.7027 -2.7025 -2.4848 -2.4773 -2.4411 0.3000 0.8563
91.0000 -2.7027 -2.7025 -2.4888 -2.4776 -2.4410 0.3000 0.8554
92.0000 -2.7027 -2.7026 -2.4922 -2.4778 -2.4408 0.3000 0.8543
93.0000 -2.7027 -2.7026 -2.4935 -2.4778 -2.4407 0.3000 0.8538
94.0000 -2.7028 -2.7027 -2.4986 -2.4780 -2.4408 0.3000 0.8525
95.0000 -2.7027 -2.7027 -2.4993 -2.4780 -2.4408 0.3000 0.8523
96.0000 -2.7029 -2.7027 -2.5036 -2.4785 -2.4411 0.3000 0.8512
97.0000 -2.7027 -2.7025 -2.5063 -2.4786 -2.4409 0.3000 0.8503
98.0000 -2.7027 -2.7025 -2.5064 -2.4786 -2.4408 0.3000 0.8501
99.0000 -2.7027 -2.7025 -2.5068 -2.4788 -2.4407 0.3000 0.8496
100.0000 -2.7027 -2.7025 -2.5067 -2.4789 -2.4403 0.3000 0.8491
101.0000 -2.7027 -2.7024 -2.5060 -2.4789 -2.4399 0.3000 0.8489
102.0000 -2.7027 -2.7023 -2.5052 -2.4790 -2.4393 0.3000 0.8485
103.0000 -2.7027 -2.7022 -2.5042 -2.4791 -2.4384 0.3000 0.8482
104.0000 -2.7027 -2.7021 -2.5028 -2.4791 -2.4372 0.3000 0.8477
105.0000 -2.7027 -2.7020 -2.5019 -2.4791 -2.4364 0.3000 0.8473
106.0000 -2.7027 -2.7020 -2.5013 -2.4792 -2.4361 0.3000 0.8471
107.0000 -2.7027 -2.7020 -2.4978 -2.4801 -2.4351 0.3000 0.8461
108.0000 -2.7028 -2.7024 -2.4902 -2.4820 -2.4334 0.3000 0.8440
109.0000 -2.7027 -2.7024 -2.4892 -2.4820 -2.4332 0.3000 0.8438
# OPTIMIZATION PARAMETERS 
# nelx: 30
# nely: 60
# max buckling: 0.37
# penalization: 3.0
# initial densities: [0.0301 0.     0.     ... 0.     0.     0.    ]
# FEA MODEL DATA 
# material: {'Ex': 1, 'Ey': 0.2, 'NUxy': 0.3}
# loads: {'Val': 0.005, 'direction': 'x', 'dof': array([1859, 1921, 1983], dtype=int64)}
# bc: Left Clamped
# 
