# it, buckling[l1, l2, l3, l4, l5], volume, compliance
1.0000 -4.6580 -4.1214 -3.7076 -2.8827 -2.8601 0.3000 0.7408
2.0000 -4.0415 -3.9233 -3.5626 -3.4567 -2.8605 0.3000 0.8413
3.0000 -4.0009 -3.9030 -3.6681 -3.4281 -2.8992 0.3000 0.8451
4.0000 -4.0008 -3.9014 -3.6826 -3.4292 -2.9016 0.3000 0.8351
5.0000 -4.0030 -3.8920 -3.7066 -3.4295 -2.9058 0.3000 0.8191
6.0000 -4.0027 -3.8777 -3.7900 -3.4261 -2.9270 0.3000 0.7984
7.0000 -4.0032 -3.9376 -3.8616 -3.4198 -2.9527 0.3000 0.7709
8.0000 -4.0016 -3.9939 -3.8558 -3.4159 -2.9609 0.3000 0.7630
9.0000 -4.0236 -4.0004 -3.8463 -3.4095 -2.9705 0.3000 0.7476
10.0000 -4.0017 -3.9894 -3.8432 -3.4078 -2.9652 0.3000 0.7383
11.0000 -4.0000 -3.9582 -3.8423 -3.4063 -2.9601 0.3000 0.7337
12.0000 -4.0000 -3.9287 -3.8432 -3.4058 -2.9486 0.3000 0.7290
13.0000 -4.0001 -3.8870 -3.8445 -3.4049 -2.9339 0.3000 0.7241
14.0000 -4.0001 -3.8457 -3.8156 -3.4051 -2.9190 0.3000 0.7198
15.0000 -4.0001 -3.8470 -3.6637 -3.4054 -2.8997 0.3000 0.7151
16.0000 -4.0001 -3.8481 -3.4407 -3.4051 -2.8795 0.3000 0.7115
17.0000 -4.0001 -3.8495 -3.4042 -3.0328 -2.8411 0.3000 0.7076
18.0000 -4.0000 -3.8506 -3.4036 -2.8176 -2.6822 0.3000 0.7030
19.0000 -4.0000 -3.8510 -3.4027 -2.7791 -2.6828 0.3000 0.6998
20.0000 -4.0000 -3.8514 -3.4013 -2.7411 -2.6835 0.3000 0.6966
21.0000 -4.0000 -3.8516 -3.3997 -2.7089 -2.6837 0.3000 0.6943
22.0000 -4.0000 -3.8520 -3.3981 -2.6840 -2.6731 0.3000 0.6920
23.0000 -4.0000 -3.8525 -3.3959 -2.6848 -2.6154 0.3000 0.6885
24.0000 -4.0000 -3.8527 -3.3946 -2.6852 -2.5858 0.3000 0.6867
25.0000 -4.0000 -3.8529 -3.3926 -2.6857 -2.5438 0.3000 0.6841
26.0000 -4.0000 -3.8534 -3.3918 -2.6864 -2.5172 0.3000 0.6824
27.0000 -4.0000 -3.8540 -3.3911 -2.6873 -2.4960 0.3000 0.6810
28.0000 -4.0000 -3.8544 -3.3902 -2.6879 -2.4803 0.3000 0.6799
# OPTIMIZATION PARAMETERS 
# nelx: 30
# nely: 60
# max buckling: 0.25
# penalization: 3.0
# initial densities: [0.0301 0.     0.     ... 0.     0.     0.    ]
# FEA MODEL DATA 
# material: {'Ex': 1, 'Ey': 0.2, 'NUxy': 0.3}
# loads: {'Val': 0.005, 'direction': 'x', 'dof': array([1859, 1921, 1983], dtype=int64)}
# bc: Left Clamped
# 
