# it, buckling[l1, l2, l3, l4, l5], volume, compliance
1.0000 -3.6309 -3.3132 -2.7685 -2.6398 -2.6111 0.3000 0.7388
2.0000 -3.1460 -3.0655 -2.9317 -2.7701 -2.6230 0.3000 0.8821
3.0000 -3.1051 -2.9037 -2.8594 -2.8301 -2.6190 0.3000 0.9112
4.0000 -3.0988 -2.9065 -2.8553 -2.8282 -2.6196 0.3000 0.9123
5.0000 -3.0505 -2.9891 -2.9099 -2.7507 -2.5517 0.3000 0.9271
6.0000 -3.0239 -2.9418 -2.7427 -2.7120 -2.6469 0.3000 0.9455
7.0000 -2.9876 -2.9175 -2.7050 -2.6290 -2.5402 0.3000 0.9577
8.0000 -2.9285 -2.8733 -2.7343 -2.7156 -2.5851 0.3000 0.9860
9.0000 -2.8134 -2.7380 -2.7174 -2.6964 -2.6866 0.3000 1.0078
10.0000 -2.8114 -2.7367 -2.7170 -2.6976 -2.6883 0.3000 1.0078
11.0000 -2.8079 -2.7368 -2.7181 -2.7006 -2.6904 0.3000 1.0082
12.0000 -2.7964 -2.7292 -2.7228 -2.6941 -2.6856 0.3000 1.0089
13.0000 -2.7874 -2.7302 -2.7253 -2.6913 -2.6746 0.3000 1.0096
14.0000 -2.7839 -2.7304 -2.7237 -2.6880 -2.6675 0.3000 1.0097
15.0000 -2.7813 -2.7309 -2.7186 -2.6833 -2.6606 0.3000 1.0096
16.0000 -2.7740 -2.7309 -2.7177 -2.6777 -2.6308 0.3000 1.0097
17.0000 -2.7670 -2.7305 -2.7159 -2.6689 -2.6005 0.3000 1.0098
18.0000 -2.7580 -2.7304 -2.7177 -2.6549 -2.5696 0.3000 1.0113
19.0000 -2.7405 -2.7299 -2.6649 -2.5915 -2.5117 0.3000 1.0153
20.0000 -2.7336 -2.7276 -2.6707 -2.5817 -2.5048 0.3000 1.0167
21.0000 -2.7297 -2.7276 -2.6823 -2.5751 -2.4953 0.3000 1.0180
22.0000 -2.7239 -2.7045 -2.6905 -2.4912 -2.4631 0.3000 1.0278
23.0000 -2.7183 -2.7066 -2.7031 -2.4874 -2.4613 0.3000 1.0294
24.0000 -2.7046 -2.7040 -2.6560 -2.4834 -2.4453 0.3000 1.0300
25.0000 -2.7043 -2.7037 -2.6544 -2.4813 -2.4452 0.3000 1.0296
26.0000 -2.7029 -2.7025 -2.6451 -2.4742 -2.4444 0.3000 1.0278
27.0000 -2.7030 -2.7028 -2.6393 -2.4672 -2.4505 0.3000 1.0243
28.0000 -2.7030 -2.7029 -2.6375 -2.4658 -2.4515 0.3000 1.0218
29.0000 -2.7034 -2.7033 -2.6328 -2.4744 -2.4427 0.3000 1.0163
30.0000 -2.7053 -2.7039 -2.6195 -2.5009 -2.4454 0.3000 1.0011
31.0000 -2.7032 -2.7029 -2.6192 -2.4950 -2.4450 0.3000 0.9990
32.0000 -2.7032 -2.7024 -2.6178 -2.4974 -2.4494 0.3000 0.9937
33.0000 -2.7028 -2.7021 -2.6146 -2.4953 -2.4522 0.3000 0.9871
