# it, buckling[l1, l2, l3, l4, l5], volume, compliance
1.0000 -6.7239 -6.7225 -6.4537 -6.4407 -6.2112 0.3000 1.7522
2.0000 -6.4911 -6.4875 -6.2653 -6.2353 -6.0722 0.3000 1.6554
3.0000 -6.1602 -6.0936 -5.9188 -5.8888 -5.7081 0.3000 1.4935
4.0000 -6.3143 -6.0427 -5.3709 -5.2918 -5.1709 0.3000 1.3432
5.0000 -6.4938 -6.0656 -5.0835 -4.8509 -4.6559 0.3000 1.2043
6.0000 -6.6721 -6.1167 -4.9614 -4.6030 -4.3268 0.3000 1.0821
7.0000 -6.8197 -6.1695 -4.9107 -4.4788 -4.1592 0.3000 0.9919
8.0000 -6.9194 -6.2069 -4.8894 -4.4221 -4.0786 0.3000 0.9383
9.0000 -7.0318 -6.2391 -4.8638 -4.3667 -3.9986 0.3000 0.8810
10.0000 -7.1443 -6.2541 -4.8298 -4.3164 -3.9238 0.3000 0.8255
11.0000 -7.2061 -6.2406 -4.7877 -4.2754 -3.8656 0.3000 0.7873
12.0000 -7.2313 -6.2110 -4.7399 -4.2352 -3.8179 0.3000 0.7563
13.0000 -7.2220 -6.1690 -4.6942 -4.1978 -3.7892 0.3000 0.7331
14.0000 -7.1914 -6.1239 -4.6545 -4.1707 -3.7670 0.3000 0.7195
15.0000 -7.1430 -6.0626 -4.6059 -4.1442 -3.7388 0.3000 0.7065
16.0000 -7.0841 -5.9895 -4.5528 -4.1200 -3.7071 0.3000 0.6941
17.0000 -7.0370 -5.9318 -4.5102 -4.1042 -3.6767 0.3000 0.6849
18.0000 -7.0138 -5.9117 -4.4833 -4.0891 -3.6361 0.3000 0.6752
19.0000 -6.9926 -5.8933 -4.4637 -4.0741 -3.6028 0.3000 0.6680
20.0000 -6.9644 -5.8699 -4.4432 -4.0526 -3.5654 0.3000 0.6605
21.0000 -6.9357 -5.8441 -4.4226 -4.0272 -3.5302 0.3000 0.6529
22.0000 -6.9085 -5.8214 -4.4061 -4.0011 -3.5025 0.3000 0.6471
23.0000 -6.8654 -5.7851 -4.3819 -3.9558 -3.4627 0.3000 0.6387
24.0000 -6.8414 -5.7626 -4.3701 -3.9236 -3.4417 0.3000 0.6340
25.0000 -6.8171 -5.7369 -4.3576 -3.8857 -3.4177 0.3000 0.6295
26.0000 -6.7908 -5.7080 -4.3441 -3.8401 -3.3885 0.3000 0.6247
27.0000 -6.7505 -5.6657 -4.3237 -3.7720 -3.3406 0.3000 0.6175
28.0000 -6.7192 -5.6352 -4.3080 -3.7227 -3.3008 0.3000 0.6121
29.0000 -6.6942 -5.6142 -4.2958 -3.6891 -3.2704 0.3000 0.6084
30.0000 -6.6572 -5.5885 -4.2786 -3.6480 -3.2289 0.3000 0.6036
31.0000 -6.6225 -5.5665 -4.2603 -3.6142 -3.1913 0.3000 0.5990
32.0000 -6.5990 -5.5505 -4.2455 -3.5930 -3.1643 0.3000 0.5956
33.0000 -6.5641 -5.5308 -4.2240 -3.5683 -3.1306 0.3000 0.5910
34.0000 -6.5498 -5.5254 -4.2158 -3.5620 -3.1201 0.3000 0.5895
35.0000 -6.5268 -5.5177 -4.2022 -3.5540 -3.1040 0.3000 0.5872
36.0000 -6.4988 -5.5083 -4.1853 -3.5443 -3.0852 0.3000 0.5843
37.0000 -6.4755 -5.5007 -4.1712 -3.5362 -3.0712 0.3000 0.5819
38.0000 -6.4519 -5.4937 -4.1575 -3.5275 -3.0592 0.3000 0.5794
39.0000 -6.4203 -5.4843 -4.1398 -3.5151 -3.0481 0.3000 0.5759
40.0000 -6.4057 -5.4802 -4.1315 -3.5090 -3.0450 0.3000 0.5743
41.0000 -6.3853 -5.4744 -4.1200 -3.5003 -3.0422 0.3000 0.5722
42.0000 -6.3557 -5.4660 -4.1042 -3.4876 -3.0403 0.3000 0.5694
43.0000 -6.3303 -5.4593 -4.0921 -3.4766 -3.0398 0.3000 0.5671
44.0000 -6.3200 -5.4565 -4.0876 -3.4718 -3.0395 0.3000 0.5662
45.0000 -6.3057 -5.4523 -4.0815 -3.4646 -3.0387 0.3000 0.5651
46.0000 -6.2752 -5.4434 -4.0690 -3.4497 -3.0370 0.3000 0.5626
47.0000 -6.2468 -5.4351 -4.0572 -3.4366 -3.0356 0.3000 0.5605
48.0000 -6.2157 -5.4261 -4.0445 -3.4228 -3.0341 0.3000 0.5583
49.0000 -6.2014 -5.4226 -4.0392 -3.4168 -3.0334 0.3000 0.5574
50.0000 -6.1821 -5.4178 -4.0321 -3.4089 -3.0326 0.3000 0.5562
51.0000 -6.1404 -5.4071 -4.0177 -3.3922 -3.0317 0.3000 0.5535
52.0000 -6.1255 -5.4033 -4.0126 -3.3867 -3.0314 0.3000 0.5527
53.0000 -6.0911 -5.3934 -4.0003 -3.3741 -3.0306 0.3000 0.5506
54.0000 -6.0669 -5.3855 -3.9911 -3.3653 -3.0299 0.3000 0.5490
55.0000 -6.0537 -5.3807 -3.9851 -3.3607 -3.0293 0.3000 0.5482
56.0000 -6.0429 -5.3766 -3.9800 -3.3573 -3.0288 0.3000 0.5474
