# it, buckling[l1, l2, l3, l4, l5], volume, compliance
71.0000 -2.4320 -2.4254 -2.3934 -2.3693 -2.3635 0.3000 1.2780
72.0000 -2.4316 -2.4250 -2.3936 -2.3676 -2.3637 0.3000 1.2775
73.0000 -2.4310 -2.4245 -2.3929 -2.3652 -2.3639 0.3000 1.2790
74.0000 -2.4306 -2.4240 -2.3937 -2.3685 -2.3631 0.3000 1.2809
75.0000 -2.4303 -2.4237 -2.3932 -2.3692 -2.3631 0.3000 1.2819
76.0000 -2.4297 -2.4226 -2.3897 -2.3687 -2.3624 0.3000 1.2872
77.0000 -2.4297 -2.4226 -2.3894 -2.3685 -2.3624 0.3000 1.2877
78.0000 -2.4294 -2.4223 -2.3871 -2.3668 -2.3623 0.3000 1.2905
79.0000 -2.4293 -2.4222 -2.3861 -2.3664 -2.3612 0.3000 1.2912
80.0000 -2.4290 -2.4218 -2.3865 -2.3693 -2.3612 0.3000 1.2909
81.0000 -2.4286 -2.4217 -2.3857 -2.3698 -2.3587 0.3000 1.2898
82.0000 -2.4286 -2.4217 -2.3857 -2.3698 -2.3587 0.3000 1.2898
83.0000 -2.4283 -2.4215 -2.3852 -2.3701 -2.3574 0.3000 1.2904
84.0000 -2.4276 -2.4213 -2.3850 -2.3696 -2.3634 0.3000 1.2930
85.0000 -2.4274 -2.4211 -2.3847 -2.3698 -2.3635 0.3000 1.2937
86.0000 -2.4269 -2.4211 -2.3854 -2.3731 -2.3648 0.3000 1.2942
87.0000 -2.4266 -2.4209 -2.3867 -2.3788 -2.3629 0.3000 1.2934
88.0000 -2.4265 -2.4209 -2.3874 -2.3798 -2.3616 0.3000 1.2938
89.0000 -2.4263 -2.4206 -2.3876 -2.3810 -2.3618 0.3000 1.2939
90.0000 -2.4263 -2.4198 -2.3887 -2.3820 -2.3610 0.3000 1.2950
91.0000 -2.4260 -2.4198 -2.3929 -2.3758 -2.3611 0.3000 1.2936
92.0000 -2.4258 -2.4197 -2.3934 -2.3782 -2.3617 0.3000 1.2928
93.0000 -2.4257 -2.4197 -2.3935 -2.3781 -2.3621 0.3000 1.2924
94.0000 -2.4256 -2.4197 -2.3939 -2.3783 -2.3623 0.3000 1.2928
95.0000 -2.4256 -2.4196 -2.3933 -2.3775 -2.3628 0.3000 1.2937
96.0000 -2.4256 -2.4193 -2.3945 -2.3773 -2.3635 0.3000 1.2946
97.0000 -2.4255 -2.4192 -2.3946 -2.3772 -2.3636 0.3000 1.2947
98.0000 -2.4255 -2.4191 -2.3944 -2.3771 -2.3636 0.3000 1.2948
99.0000 -2.4254 -2.4191 -2.3941 -2.3769 -2.3637 0.3000 1.2959
100.0000 -2.4254 -2.4189 -2.3943 -2.3776 -2.3642 0.3000 1.2975
101.0000 -2.4254 -2.4184 -2.3936 -2.3765 -2.3643 0.3000 1.2970
102.0000 -2.4253 -2.4184 -2.3938 -2.3766 -2.3644 0.3000 1.2973
103.0000 -2.4253 -2.4178 -2.3924 -2.3757 -2.3643 0.3000 1.2999
104.0000 -2.4253 -2.4177 -2.3924 -2.3754 -2.3646 0.3000 1.2998
105.0000 -2.4252 -2.4176 -2.3934 -2.3753 -2.3647 0.3000 1.2997
106.0000 -2.4252 -2.4176 -2.3939 -2.3746 -2.3652 0.3000 1.2992
107.0000 -2.4251 -2.4175 -2.3933 -2.3743 -2.3652 0.3000 1.3012
108.0000 -2.4251 -2.4173 -2.3931 -2.3742 -2.3652 0.3000 1.3004
109.0000 -2.4251 -2.4174 -2.3934 -2.3749 -2.3653 0.3000 1.2999
110.0000 -2.4251 -2.4174 -2.3934 -2.3749 -2.3653 0.3000 1.3000
111.0000 -2.4250 -2.4173 -2.3932 -2.3746 -2.3653 0.3000 1.3010
112.0000 -2.4250 -2.4173 -2.3929 -2.3739 -2.3653 0.3000 1.3018
113.0000 -2.4249 -2.4172 -2.3945 -2.3738 -2.3655 0.3000 1.3024
114.0000 -2.4248 -2.4171 -2.3967 -2.3742 -2.3656 0.3000 1.3018
115.0000 -2.4248 -2.4171 -2.3967 -2.3745 -2.3657 0.3000 1.3023
116.0000 -2.4247 -2.4171 -2.3962 -2.3745 -2.3660 0.3000 1.3054
117.0000 -2.4247 -2.4171 -2.3961 -2.3754 -2.3685 0.3000 1.3050
118.0000 -2.4246 -2.4171 -2.3957 -2.3780 -2.3715 0.3000 1.3055
119.0000 -2.4245 -2.4170 -2.3968 -2.3783 -2.3717 0.3000 1.3052
120.0000 -2.4244 -2.4168 -2.3963 -2.3776 -2.3716 0.3000 1.3072
121.0000 -2.4244 -2.4168 -2.3963 -2.3776 -2.3716 0.3000 1.3072
122.0000 -2.4244 -2.4168 -2.3963 -2.3776 -2.3716 0.3000 1.3072
123.0000 -2.4244 -2.4168 -2.3961 -2.3772 -2.3714 0.3000 1.3073
124.0000 -2.4243 -2.4168 -2.3943 -2.3808 -2.3705 0.3000 1.3099
125.0000 -2.4241 -2.4164 -2.3954 -2.3855 -2.3705 0.3000 1.3114
126.0000 -2.4240 -2.4164 -2.3952 -2.3851 -2.3711 0.3000 1.3126
127.0000 -2.4240 -2.4163 -2.3963 -2.3758 -2.3707 0.3000 1.3129
128.0000 -2.4240 -2.4163 -2.3963 -2.3758 -2.3707 0.3000 1.3129
129.0000 -2.4240 -2.4163 -2.3963 -2.3758 -2.3707 0.3000 1.3129
130.0000 -2.4239 -2.4163 -2.3962 -2.3752 -2.3704 0.3000 1.3154
131.0000 -2.4236 -2.4162 -2.3952 -2.3761 -2.3711 0.3000 1.3186
132.0000 -2.4235 -2.4162 -2.3956 -2.3763 -2.3710 0.3000 1.3181
133.0000 -2.4235 -2.4162 -2.3956 -2.3763 -2.3710 0.3000 1.3181
134.0000 -2.4232 -2.4154 -2.3965 -2.3807 -2.3701 0.3000 1.3178
135.0000 -2.4231 -2.4151 -2.3970 -2.3817 -2.3701 0.3000 1.3174
136.0000 -2.4230 -2.4150 -2.3969 -2.3816 -2.3701 0.3000 1.3183
137.0000 -2.4230 -2.4150 -2.3969 -2.3816 -2.3701 0.3000 1.3183
138.0000 -2.4228 -2.4149 -2.3982 -2.3827 -2.3703 0.3000 1.3220
139.0000 -2.4227 -2.4150 -2.3985 -2.3816 -2.3707 0.3000 1.3219
140.0000 -2.4227 -2.4150 -2.3985 -2.3816 -2.3707 0.3000 1.3219
141.0000 -2.4225 -2.4148 -2.3987 -2.3811 -2.3704 0.3000 1.3215
142.0000 -2.4224 -2.4148 -2.3992 -2.3806 -2.3705 0.3000 1.3206
143.0000 -2.4224 -2.4148 -2.3992 -2.3806 -2.3705 0.3000 1.3206
144.0000 -2.4224 -2.4148 -2.3992 -2.3806 -2.3705 0.3000 1.3206
145.0000 -2.4223 -2.4148 -2.4000 -2.3803 -2.3702 0.3000 1.3233
146.0000 -2.4222 -2.4150 -2.4013 -2.3814 -2.3703 0.3000 1.3243
147.0000 -2.4222 -2.4150 -2.4013 -2.3814 -2.3703 0.3000 1.3243
148.0000 -2.4221 -2.4150 -2.4009 -2.3807 -2.3704 0.3000 1.3233
149.0000 -2.4221 -2.4150 -2.4009 -2.3807 -2.3704 0.3000 1.3233
150.0000 -2.4221 -2.4150 -2.4009 -2.3807 -2.3704 0.3000 1.3233
# OPTIMIZATION PARAMETERS 
# nelx: 30
# nely: 60
# max buckling: 0.49
# penalization: 3.0
# initial densities: [0.3467 0.298  0.238  ... 0.     0.     0.    ]
# FEA MODEL DATA 
# material: {'Ex': 1, 'Ey': 0.2, 'NUxy': 0.3}
# loads: {'Val': 0.005, 'direction': 'x', 'dof': array([1859, 1921, 1983], dtype=int64)}
# bc: Left Clamped
# 
