# it, buckling[l1, l2, l3, l4, l5], volume, compliance
1.0000 -5.8115 -4.5146 -3.6035 -3.1669 -3.1415 0.3000 0.7463
2.0000 -4.5099 -4.0451 -3.9727 -3.3081 -3.2383 0.3000 0.8574
3.0000 -4.2907 -3.8570 -3.7120 -3.2767 -3.1664 0.3000 0.8937
4.0000 -4.1835 -3.7951 -3.7581 -3.3153 -3.1141 0.3000 0.9152
5.0000 -4.0866 -3.7939 -3.7388 -3.1408 -3.0297 0.3000 0.9372
6.0000 -3.9988 -3.7567 -3.6919 -3.1185 -3.0242 0.3000 0.9567
7.0000 -3.9196 -3.6929 -3.6496 -3.1545 -3.0650 0.3000 0.9745
8.0000 -3.8482 -3.6115 -3.5867 -3.1615 -3.0915 0.3000 0.9909
9.0000 -3.7839 -3.5740 -3.4117 -3.2410 -3.1405 0.3000 1.0076
10.0000 -3.7261 -3.5413 -3.4051 -3.3260 -3.2031 0.3000 1.0236
11.0000 -3.6735 -3.5112 -3.4445 -3.3347 -3.2842 0.3000 1.0390
12.0000 -3.5909 -3.4654 -3.4455 -3.3213 -3.2774 0.3000 1.0627
13.0000 -3.5127 -3.4065 -3.3977 -3.3216 -3.3047 0.3000 1.0857
14.0000 -3.4647 -3.3788 -3.3658 -3.3202 -3.3105 0.3000 1.0992
15.0000 -3.4404 -3.3680 -3.3623 -3.3466 -3.3291 0.3000 1.1017
16.0000 -3.4183 -3.3734 -3.3520 -3.3450 -3.2967 0.3000 1.1039
17.0000 -3.3967 -3.3469 -3.3388 -3.2976 -3.2843 0.3000 1.1057
18.0000 -3.3781 -3.3507 -3.3352 -3.3281 -3.2873 0.3000 1.1098
19.0000 -3.3605 -3.3447 -3.3263 -3.3055 -3.2788 0.3000 1.1131
20.0000 -3.3442 -3.3356 -3.3189 -3.3009 -3.2824 0.3000 1.1167
21.0000 -3.3295 -3.3235 -3.3107 -3.2961 -3.2695 0.3000 1.1181
22.0000 -3.3162 -3.3129 -3.3081 -3.2950 -3.2566 0.3000 1.1188
23.0000 -3.3070 -3.2884 -3.2864 -3.2769 -3.2486 0.3000 1.1186
24.0000 -3.2825 -3.2816 -3.2769 -3.2613 -3.2534 0.3000 1.1121
25.0000 -3.2790 -3.2771 -3.2716 -3.2595 -3.2535 0.3000 1.1100
26.0000 -3.2731 -3.2701 -3.2580 -3.2544 -3.2498 0.3000 1.1049
27.0000 -3.2730 -3.2672 -3.2550 -3.2535 -3.2496 0.3000 1.1035
28.0000 -3.2728 -3.2650 -3.2543 -3.2515 -3.2491 0.3000 1.1022
29.0000 -3.2706 -3.2534 -3.2389 -3.1923 -3.1827 0.2997 1.0652
30.0000 -3.2647 -3.2504 -3.2369 -3.1826 -3.1784 0.2998 1.0612
31.0000 -3.2593 -3.2447 -3.2355 -3.1735 -3.1704 0.2998 1.0572
32.0000 -3.2545 -3.2442 -3.2372 -3.1774 -3.1584 0.2998 1.0573
33.0000 -3.2492 -3.2436 -3.2342 -3.1777 -3.1642 0.2998 1.0568
34.0000 -3.2323 -3.2058 -3.1952 -3.1551 -3.1319 0.3000 1.0480
35.0000 -3.2196 -3.2121 -3.2055 -3.0616 -3.0340 0.3000 1.0350
36.0000 -3.2267 -3.2111 -3.1973 -3.0429 -3.0248 0.3000 1.0124
37.0000 -3.2151 -3.2103 -3.2000 -3.0600 -3.0231 0.3000 1.0217
38.0000 -3.2110 -3.2053 -3.2003 -3.0964 -3.0179 0.3000 1.0254
39.0000 -3.2048 -3.2034 -3.1964 -3.1053 -3.0111 0.2999 1.0292
40.0000 -3.2000 -3.1885 -3.1851 -3.0957 -2.9814 0.3000 1.0198
41.0000 -3.1928 -3.1853 -3.1813 -3.1032 -2.9771 0.3000 1.0220
42.0000 -3.1944 -3.1913 -3.1835 -3.0947 -2.9662 0.3000 1.0124
43.0000 -3.1939 -3.1924 -3.1791 -3.0859 -2.9592 0.3000 1.0000
44.0000 -3.1964 -3.1913 -3.1544 -3.0851 -2.9492 0.3000 0.9916
45.0000 -3.1978 -3.1876 -3.1058 -3.0802 -2.9371 0.2999 0.9802
46.0000 -3.1982 -3.1841 -3.0938 -3.0914 -2.9409 0.2999 0.9773
47.0000 -3.1980 -3.1804 -3.1054 -3.0916 -2.9477 0.2999 0.9745
48.0000 -3.1980 -3.1804 -3.1054 -3.0916 -2.9477 0.2999 0.9745
49.0000 -3.1980 -3.1804 -3.1054 -3.0916 -2.9477 0.2999 0.9745
50.0000 -3.1980 -3.1804 -3.1054 -3.0916 -2.9477 0.2999 0.9745
51.0000 -3.1980 -3.1804 -3.1054 -3.0916 -2.9477 0.2999 0.9745
52.0000 -3.1930 -3.1836 -3.0911 -3.0752 -2.9403 0.3000 0.9712
53.0000 -3.1968 -3.1950 -3.0815 -3.0584 -2.9482 0.3000 0.9625
54.0000 -3.1988 -3.1922 -3.0474 -3.0377 -2.9924 0.3000 0.9524
55.0000 -3.1988 -3.1922 -3.0474 -3.0377 -2.9924 0.3000 0.9524
56.0000 -3.1988 -3.1922 -3.0474 -3.0377 -2.9924 0.3000 0.9524
57.0000 -3.1985 -3.1933 -3.0436 -3.0222 -2.9694 0.3000 0.9416
58.0000 -3.1956 -3.1918 -3.0667 -2.9976 -2.9595 0.3000 0.9341
59.0000 -3.1930 -3.1886 -3.0450 -3.0043 -2.9483 0.3000 0.9337
60.0000 -3.1916 -3.1893 -3.0378 -3.0076 -2.9200 0.3000 0.9280
61.0000 -3.1941 -3.1923 -3.0505 -3.0174 -2.9185 0.3000 0.9251
62.0000 -3.1939 -3.1916 -3.0465 -3.0102 -2.9039 0.3000 0.9197
63.0000 -3.1958 -3.1908 -3.0448 -3.0125 -2.8932 0.2999 0.9139
64.0000 -3.1958 -3.1908 -3.0448 -3.0125 -2.8932 0.2999 0.9139
65.0000 -3.1936 -3.1908 -3.0450 -3.0099 -2.8905 0.3000 0.9122
66.0000 -3.1941 -3.1927 -3.0759 -3.0052 -2.9108 0.3000 0.9072
67.0000 -3.1933 -3.1914 -3.0556 -3.0098 -2.8903 0.3000 0.9038
68.0000 -3.1937 -3.1913 -3.0648 -3.0115 -2.8896 0.3000 0.8979
69.0000 -3.1926 -3.1912 -3.0732 -3.0110 -2.8899 0.3000 0.8948
70.0000 -3.1932 -3.1923 -3.0769 -3.0027 -2.8922 0.3000 0.8934
71.0000 -3.1943 -3.1928 -3.0842 -2.9960 -2.8975 0.3000 0.8924
72.0000 -3.1940 -3.1902 -3.1130 -2.9979 -2.9199 0.3000 0.8912
73.0000 -3.1927 -3.1904 -3.1157 -3.0109 -2.9184 0.3000 0.8905
74.0000 -3.1926 -3.1907 -3.1420 -3.0150 -2.9336 0.3000 0.8877
75.0000 -3.1926 -3.1910 -3.1521 -3.0155 -2.9399 0.3000 0.8868
76.0000 -3.1925 -3.1916 -3.1623 -3.0138 -2.9464 0.3000 0.8858
77.0000 -3.1938 -3.1925 -3.1764 -3.0056 -2.9516 0.3000 0.8832
78.0000 -3.1982 -3.1929 -3.1517 -2.9463 -2.8801 0.3000 0.8673
79.0000 -3.1924 -3.1906 -3.1502 -2.9519 -2.8726 0.3000 0.8682
80.0000 -3.1928 -3.1920 -3.1493 -2.9173 -2.8666 0.3000 0.8648
81.0000 -3.1928 -3.1907 -3.1416 -2.8845 -2.8600 0.3000 0.8610
82.0000 -3.1924 -3.1899 -3.1286 -2.8614 -2.8500 0.3000 0.8571
83.0000 -3.1923 -3.1906 -3.1215 -2.8599 -2.8387 0.3000 0.8552
