# it, buckling[l1, l2, l3, l4, l5], volume, compliance
1.0000 -17.9739 -3.0504 -1.2984 -0.8593 -0.7983 0.3000 161.7398
2.0000 -14.4007 -5.1841 -2.0584 -1.5469 -1.1919 0.3000 209.8889
3.0000 -13.9885 -3.8880 -1.7529 -1.1231 -0.9326 0.3000 184.2774
4.0000 -12.8213 -3.3702 -1.7803 -1.1871 -1.0371 0.3000 181.0463
5.0000 -12.5850 -3.1083 -1.6572 -1.0291 -0.8702 0.3000 174.6653
6.0000 -12.5140 -3.0051 -1.6172 -1.0304 -0.8536 0.3000 173.4338
7.0000 -12.5329 -2.8998 -1.5679 -1.0208 -0.8536 0.3000 172.6125
8.0000 -12.5235 -2.8505 -1.5271 -1.0400 -0.8589 0.3000 172.2564
9.0000 -12.5026 -2.8473 -1.5131 -1.0576 -0.8605 0.3000 172.2046
10.0000 -12.5024 -2.8428 -1.5015 -1.0780 -0.8620 0.3000 172.0983
11.0000 -12.5027 -2.8339 -1.4994 -1.1062 -0.8638 0.3000 172.0125
12.0000 -12.5015 -2.8243 -1.5160 -1.1375 -0.8674 0.3000 171.9527
13.0000 -12.5002 -2.8173 -1.5402 -1.1554 -0.8702 0.3000 171.9122
14.0000 -12.5007 -2.8119 -1.7189 -1.2064 -0.8844 0.3000 171.7511
15.0000 -12.4999 -2.8103 -1.7643 -1.2143 -0.8874 0.3000 171.6933
16.0000 -12.5000 -2.8129 -1.8303 -1.2206 -0.8914 0.3000 171.6013
17.0000 -12.5004 -2.8260 -1.9535 -1.2260 -0.9445 0.3000 171.3966
18.0000 -12.5001 -2.8339 -1.9902 -1.2237 -0.9639 0.3000 171.3326
19.0000 -12.5001 -2.8456 -2.0193 -1.2216 -0.9817 0.3000 171.2902
20.0000 -12.5007 -2.8613 -2.0526 -1.2206 -1.0034 0.3000 171.2376
21.0000 -12.5028 -2.8818 -2.0981 -1.2203 -1.0406 0.3000 171.1494
22.0000 -12.5011 -2.8815 -2.1109 -1.2206 -1.0535 0.3000 171.1079
23.0000 -12.5092 -2.8538 -2.1278 -1.2215 -1.0742 0.3000 170.9758
24.0000 -12.5017 -2.8344 -2.1314 -1.2228 -1.0801 0.3000 170.9341
25.0000 -12.5017 -2.7904 -2.1283 -1.2218 -1.0763 0.3000 170.7957
26.0000 -12.5044 -2.7466 -2.1309 -1.2226 -1.0833 0.3000 170.6541
27.0000 -12.5013 -2.7157 -2.1317 -1.2231 -1.0821 0.3000 170.5967
28.0000 -12.5271 -2.5972 -2.1347 -1.2272 -1.0816 0.3000 170.2511
29.0000 -12.5072 -2.5663 -2.1585 -1.2352 -1.1006 0.3000 170.2077
30.0000 -12.5008 -2.5674 -2.1762 -1.2360 -1.1110 0.3000 170.1626
31.0000 -12.5021 -2.5867 -2.2014 -1.2331 -1.1230 0.3000 170.0992
32.0000 -12.5013 -2.5987 -2.2171 -1.2305 -1.1331 0.3000 170.0762
# OPTIMIZATION PARAMETERS 
# nelx: 60
# nely: 30
# max buckling: 0.08
# penalization: 3.0
# initial densities: [0. 0. 0. ... 0. 0. 0.]
# FEA MODEL DATA 
# material: {'Ex': 10000.0, 'Ey': 2000.0, 'NUxy': 0.3}
# loads: {'Val': -10, 'direction': 'x', 'dof': array([1828, 1950, 2072], dtype=int64)}
# bc: Left Clamped
# 
